NAICS Code,NAICS Title,Valid From,Valid To,tblBeazOccMap,tblPCL_NAICSMap,tblEPL_COBMap,NAICS_Key,SIC_Code
811111,General Automotive Repair,01/01/2017,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D",General Automotive Repair - 811111,7538
811114,Specialized Automotive Repair,01/01/2022,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D",Specialized Automotive Repair - 811114,7533
811121,"Automotive Body, Paint, and Interior Repair and Maintenance",01/01/2017,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D","Automotive Body, Paint, and Interior Repair and Maintenance - 811121",7532
811122,Automotive Glass Replacement Shops,01/01/2017,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D",Automotive Glass Replacement Shops - 811122,7536
811191,Automotive Oil Change and Lubrication Shops,01/01/2017,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D",Automotive Oil Change and Lubrication Shops - 811191,7549
811192,Car Washes,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Car Washes - 811192,7542
811198,All Other Automotive Repair and Maintenance,01/01/2017,31/12/9999,Auto Repair,Not in either table,"Class not in Table A, B, C, or D",All Other Automotive Repair and Maintenance - 811198,7534
811210,Electronic and Precision Equipment Repair and Maintenance,01/01/2022,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Electronic and Precision Equipment Repair and Maintenance - 811210,7622
811310,Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Commercial and Industrial Machinery and Equipment (except Automotive and Electronic) Repair and Maintenance - 811310,7623
811411,Home and Garden Equipment Repair and Maintenance,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Home and Garden Equipment Repair and Maintenance - 811411,7699
811412,Appliance Repair and Maintenance,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Appliance Repair and Maintenance - 811412,7623
811420,Reupholstery and Furniture Repair,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Reupholstery and Furniture Repair - 811420,4581
811430,Footwear and Leather Goods Repair,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Footwear and Leather Goods Repair - 811430,7251
811490,Other Personal and Household Goods Repair and Maintenance,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Other Personal and Household Goods Repair and Maintenance - 811490,3732
812111,Barber Shops,01/01/2017,31/12/9999,Personal Care,Not in either table,"Class not in Table A, B, C, or D",Barber Shops - 812111,7241
812112,Beauty Salons,01/01/2017,31/12/9999,Personal Care,Not in either table,"Class not in Table A, B, C, or D",Beauty Salons - 812112,7231
812113,Nail Salons,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Nail Salons - 812113,7231
812191,Diet and Weight Reducing Centers,01/01/2017,31/12/9999,Weight Loss,Not in either table,"Class not in Table A, B, C, or D",Diet and Weight Reducing Centers - 812191,7299
812199,Other Personal Care Services,01/01/2017,31/12/9999,Personal Care,Not in either table,"Class not in Table A, B, C, or D",Other Personal Care Services - 812199,7299
812210,Funeral Homes and Funeral Services,01/01/2017,31/12/9999,Personal Care,Not in either table,"Class not in Table A, B, C, or D",Funeral Homes and Funeral Services - 812210,7261
812220,Cemeteries and Crematories,01/01/2017,31/12/9999,Personal Care,Not in either table,"Class not in Table A, B, C, or D",Cemeteries and Crematories - 812220,6531
812310,Coin-Operated Laundries and Drycleaners,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Coin-Operated Laundries and Drycleaners - 812310,7215
812320,Drycleaning and Laundry Services (except Coin-Operated),01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Drycleaning and Laundry Services (except Coin-Operated) - 812320,7211
812331,Linen Supply,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Linen Supply - 812331,7213
812332,Industrial Launderers,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Industrial Launderers - 812332,7218
812910,Pet Care (except Veterinary) Services,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Pet Care (except Veterinary) Services - 812910,0752
812921,Photofinishing Laboratories (except One-Hour),01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Photofinishing Laboratories (except One-Hour) - 812921,7384
812922,One-Hour Photofinishing,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",One-Hour Photofinishing - 812922,7384
812930,Parking Lots and Garages,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",Parking Lots and Garages - 812930,7299
812990,All Other Personal Services,01/01/2017,31/12/9999,Service,Not in either table,"Class not in Table A, B, C, or D",All Other Personal Services - 812990,4899
813110,Religious Organizations,01/01/2017,31/12/9999,Religious,Not in either table,Table B,Religious Organizations - 813110,8661
813211,Grantmaking Foundations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Grantmaking Foundations - 813211,6732
813212,Voluntary Health Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Voluntary Health Organizations - 813212,8399
813219,Other Grantmaking and Giving Services,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Other Grantmaking and Giving Services - 813219,8399
813311,Human Rights Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Human Rights Organizations - 813311,8399
813312,"Environment, Conservation and Wildlife Organizations",01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D","Environment, Conservation and Wildlife Organizations - 813312",8399
813319,Other Social Advocacy Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Other Social Advocacy Organizations - 813319,8399
813410,Civic and Social Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Civic and Social Organizations - 813410,8641
813910,Business Associations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Business Associations - 813910,8611
813920,Professional Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Professional Organizations - 813920,8621
813930,Labor Unions and Similar Labor Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Labor Unions and Similar Labor Organizations - 813930,8631
813940,Political Organizations,01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D",Political Organizations - 813940,8651
813990,"Other Similar Organizations (except Business, Professional, Labor, and Political Organizations)",01/01/2017,31/12/9999,NonProfit,Not in either table,"Class not in Table A, B, C, or D","Other Similar Organizations (except Business, Professional, Labor, and Political Organizations) - 813990",6531
814110,Private Households,01/01/2017,31/12/9999,Household Staff,Not in either table,"Class not in Table A, B, C, or D",Private Households - 814110,8811
921110,Executive Offices,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Executive Offices - 921110,9111
921120,Legislative Bodies,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Legislative Bodies - 921120,9121
921130,Public Finance Activities,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Public Finance Activities - 921130,9311
921140,"Executive and Legislative Offices, Combined",01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,"Executive and Legislative Offices, Combined - 921140",9131
921150,American Indian and Alaska Native Tribal Governments,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,American Indian and Alaska Native Tribal Governments - 921150,8641
921190,Other General Government Support,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Other General Government Support - 921190,9199
922110,Courts,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Courts - 922110,9211
922120,Police Protection,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Police Protection - 922120,9221
922130,Legal Counsel and Prosecution,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Legal Counsel and Prosecution - 922130,9222
922140,Correctional Institutions,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Correctional Institutions - 922140,9223
922150,Parole Offices and Probation Offices,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Parole Offices and Probation Offices - 922150,8322
922160,Fire Protection,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Fire Protection - 922160,9224
922190,"Other Justice, Public Order, and Safety Activities",01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,"Other Justice, Public Order, and Safety Activities - 922190",9229
923110,Administration of Education Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Education Programs - 923110,9411
923120,Administration of Public Health Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Public Health Programs - 923120,9431
923130,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs)",01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,"Administration of Human Resource Programs (except Education, Public Health, and Veterans' Affairs Programs) - 923130",9441
923140,Administration of Veterans' Affairs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Veterans' Affairs - 923140,9451
924110,Administration of Air and Water Resource and Solid Waste Management Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Air and Water Resource and Solid Waste Management Programs - 924110,9511
924120,Administration of Conservation Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Conservation Programs - 924120,9512
925110,Administration of Housing Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Housing Programs - 925110,9531
925120,Administration of Urban Planning and Community and Rural Development,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of Urban Planning and Community and Rural Development - 925120,9532
926110,Administration of General Economic Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Administration of General Economic Programs - 926110,9611
926120,Regulation and Administration of Transportation Programs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Regulation and Administration of Transportation Programs - 926120,9621
926130,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities",01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,"Regulation and Administration of Communications, Electric, Gas, and Other Utilities - 926130",9631
926140,Regulation of Agricultural Marketing and Commodities,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,Regulation of Agricultural Marketing and Commodities - 926140,9641
926150,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors",01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,"Regulation, Licensing, and Inspection of Miscellaneous Commercial Sectors - 926150",9651
927110,Space Research and Technology,01/01/2017,31/12/9999,Research & Development,Not in either table,"Class not in Table A, B, C, or D",Space Research and Technology - 927110,9661
928110,National Security,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,National Security - 928110,9711
928120,International Affairs,01/01/2017,31/12/9999,Municipality,Table B Class of Business,Table C,International Affairs - 928120,9721
