SICCode,SICClass,Class,SuperClass,MacroDescription,SectorName,SectorID,F5Adj,UWComment,UWMessage,RegLevel,NONSCALevel,FrequencyGroup,SICCombined
8063,PSYCHIATRIC HOSPITALS,HOSPITALS,HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,PSYCHIATRIC HOSPITALS (8063)
8069,"SPECIALTY HOSPITALS, EXCEPT PSYCHIATRIC",HOSPITALS,HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,"SPECIALTY HOSPITALS, EXCEPT PSYCHIATRIC (8069)"
8071,MEDICAL LABORATORIES,MEDICAL AND DENTAL LABORATORIES,HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,MEDICAL LABORATORIES (8071)
8072,DENTAL LABORATORIES,MEDICAL AND DENTAL LABORATORIES,HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,DENTAL LABORATORIES (8072)
8082,HOME HEALTH CARE SERVICES,HOME HEALTH CARE SERVICES,HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,HOME HEALTH CARE SERVICES (8082)
8090,"HEALTH AND ALLIED SERVICES, N.E.C.","HEALTH AND ALLIED SERVICES, N.E.C.",HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,"HEALTH AND ALLIED SERVICES, N.E.C. (8090)"
8092,KIDNEY DIALYSIS CENTERS,"HEALTH AND ALLIED SERVICES, N.E.C.",HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,KIDNEY DIALYSIS CENTERS (8092)
8093,"SPECIALTY OUTPATIENT CLINICS, NEC","HEALTH AND ALLIED SERVICES, N.E.C.",HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,"SPECIALTY OUTPATIENT CLINICS, NEC (8093)"
8099,"HEALTH AND ALLIED SERVICES, NEC","HEALTH AND ALLIED SERVICES, N.E.C.",HEALTH SERVICES,SERVICES,HEALTH SERVICES ,17,0.06831181830964045,test,"-  Increase frequency by 50% for outpatient clinics and 25% for home health 
-   Everything in this sector needs to be agreed by NSW/WLI/JS/JWR 
-  Consult with Healthcare ML team",1,1,S,"HEALTH AND ALLIED SERVICES, NEC (8099)"
8111,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,LEGAL SERVICES (8111)
8200,EDUCATIONAL SERVICES,EDUCATIONAL SERVICES,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,EDUCATIONAL SERVICES (8200)
8211,ELEMENTARY AND SECONDARY SCHOOLS,ELEMENTARY AND SECONDARY SCHOOLS,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,ELEMENTARY AND SECONDARY SCHOOLS (8211)
8221,COLLEGES AND UNIVERSITIES,COLLEGES AND UNIVERSITIES,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,COLLEGES AND UNIVERSITIES (8221)
8222,JUNIOR COLLEGES,COLLEGES AND UNIVERSITIES,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,JUNIOR COLLEGES (8222)
8231,LIBRARIES,LIBRARIES,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,LIBRARIES (8231)
8243,DATA PROCESSING SCHOOLS,VOCATIONAL SCHOOLS,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,DATA PROCESSING SCHOOLS (8243)
8244,BUSINESS AND SECRETARIAL SCHOOLS,VOCATIONAL SCHOOLS,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,BUSINESS AND SECRETARIAL SCHOOLS (8244)
8249,"VOCATIONAL SCHOOLS, NEC",VOCATIONAL SCHOOLS,EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"VOCATIONAL SCHOOLS, NEC (8249)"
8299,SCHOOLS AND EDUCATIONAL SERVICES,"SCHOOLS & EDUCATIONAL SERVICES, N.E.C.",EDUCATIONAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,SCHOOLS AND EDUCATIONAL SERVICES (8299)
8300,SOCIAL SERVICES,SOCIAL SERVICES,SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,SOCIAL SERVICES (8300)
8322,INDIVIDUAL AND FAMILY SERVICES,INDIVIDUAL AND FAMILY SERVICES,SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,INDIVIDUAL AND FAMILY SERVICES (8322)
8331,JOB TRAINING AND RELATED SERVICES,JOB TRAINING AND RELATED SERVICES,SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,JOB TRAINING AND RELATED SERVICES (8331)
8351,CHILD DAY CARE SERVICES,CHILD DAY CARE SERVICES,SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,CHILD DAY CARE SERVICES (8351)
8361,RESIDENTIAL CARE,RESIDENTIAL CARE,SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,RESIDENTIAL CARE (8361)
8399,"SOCIAL SERVICES, NEC","SOCIAL SERVICES, N.E.C.",SOCIAL SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"SOCIAL SERVICES, NEC (8399)"
8412,MUSEUMS AND ART GALLERIES,MUSEUMS AND ART GALLERIES,"MUSEUMS, BOTANICAL, ZOOLOGICAL GARDENS",SERVICES,RETAIL SERVICES,37,0.0405,test,"- Consider a 25% decrease for companies outside of the following sub-sectors: Movies, Entertainment, Casino, Human resource, Employment services 
-  Be aware of opioid, cannabis derived products or addictive drugs for sale 
- Be very careful of companies selling guns/weapons. Refer to NSW/WLI/JS/JWR",1,1,S,MUSEUMS AND ART GALLERIES (8412)
8422,BOTANICAL AND ZOOLOGICAL GARDENS,BOTANICAL AND ZOOLOGICAL GARDENS,"MUSEUMS, BOTANICAL, ZOOLOGICAL GARDENS",SERVICES,RETAIL SERVICES,37,0.0405,test,"- Consider a 25% decrease for companies outside of the following sub-sectors: Movies, Entertainment, Casino, Human resource, Employment services 
-  Be aware of opioid, cannabis derived products or addictive drugs for sale 
- Be very careful of companies selling guns/weapons. Refer to NSW/WLI/JS/JWR",1,1,S,BOTANICAL AND ZOOLOGICAL GARDENS (8422)
8611,BUSINESS ASSOCIATIONS,BUSINESS ASSOCIATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,BUSINESS ASSOCIATIONS (8611)
8621,PROFESSIONAL ORGANIZATIONS,PROFESSIONAL ORGANIZATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,PROFESSIONAL ORGANIZATIONS (8621)
8631,LABOR ORGANIZATIONS,LABOR ORGANIZATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,LABOR ORGANIZATIONS (8631)
8641,CIVIC AND SOCIAL ASSOCIATIONS,CIVIC AND SOCIAL ASSOCIATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,CIVIC AND SOCIAL ASSOCIATIONS (8641)
8651,POLITICAL ORGANIZATIONS,POLITICAL ORGANIZATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,POLITICAL ORGANIZATIONS (8651)
8661,RELIGIOUS ORGANIZATIONS,RELIGIOUS ORGANIZATIONS,MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,RELIGIOUS ORGANIZATIONS (8661)
8699,"MEMBERSHIP ORGANIZATIONS, NEC","MEMBERSHIP ORGANIZATIONS, N.E.C.",MEMBERSHIP ORGANIZATIONS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"MEMBERSHIP ORGANIZATIONS, NEC (8699)"
8700,ENGINEERING & MANAGEMENT SERVICES,ENGINEERING & MANAGEMENT SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,ENGINEERING & MANAGEMENT SERVICES (8700)
8711,ENGINEERING SERVICES,ENGINEERING & ARCHITECTURAL SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,ENGINEERING SERVICES (8711)
8712,ARCHITECTURAL SERVICES,ENGINEERING & ARCHITECTURAL SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,ARCHITECTURAL SERVICES (8712)
8713,SURVEYING SERVICES,ENGINEERING & ARCHITECTURAL SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,SURVEYING SERVICES (8713)
8721,"ACCOUNTING, AUDITING, AND BOOKKEEPING","ACCOUNTING, AUDITING, & BOOKKEEPING",ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"ACCOUNTING, AUDITING, AND BOOKKEEPING (8721)"
8731,COMMERCIAL PHYSICAL RESEARCH,RESEARCH AND TESTING SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,COMMERCIAL PHYSICAL RESEARCH (8731)
8732,COMMERCIAL NONPHYSICAL RESEARCH,RESEARCH AND TESTING SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,COMMERCIAL NONPHYSICAL RESEARCH (8732)
8733,NONCOMMERCIAL RESEARCH ORGANIZATIONS,RESEARCH AND TESTING SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,NONCOMMERCIAL RESEARCH ORGANIZATIONS (8733)
8734,TESTING LABORATORIES,RESEARCH AND TESTING SERVICES,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,TESTING LABORATORIES (8734)
8741,MANAGEMENT SERVICES,MANAGEMENT AND PUBLIC RELATIONS,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,MANAGEMENT SERVICES (8741)
8742,MANAGEMENT CONSULTING SERVICES,MANAGEMENT AND PUBLIC RELATIONS,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,MANAGEMENT CONSULTING SERVICES (8742)
8743,PUBLIC RELATIONS SERVICES,MANAGEMENT AND PUBLIC RELATIONS,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,PUBLIC RELATIONS SERVICES (8743)
8744,FACILITIES SUPPORT SERVICES,MANAGEMENT AND PUBLIC RELATIONS,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,FACILITIES SUPPORT SERVICES (8744)
8748,"BUSINESS CONSULTING, NEC",MANAGEMENT AND PUBLIC RELATIONS,ENGINEERING & MANAGEMENT SERVICES,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"BUSINESS CONSULTING, NEC (8748)"
8811,PRIVATE HOUSEHOLDS,PRIVATE HOUSEHOLDS,PRIVATE HOUSEHOLDS,SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,PRIVATE HOUSEHOLDS (8811)
8900,"SERVICES, N.E.C.","SERVICES, N.E.C.","SERVICES, N.E.C.",SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"SERVICES, N.E.C. (8900)"
8999,"SERVICES, NEC","SERVICES, N.E.C.","SERVICES, N.E.C.",SERVICES,VARIOUS SERVICES,41,0.0162,test,"- Increase frequency 200% for Education and Telehealth. Refer to NSW/WLI/JS/JWR 
- Very diverse sector, blend frequency with industries of similar characteristics  ",1,1,S,"SERVICES, NEC (8999)"
9111,EXECUTIVE OFFICES,"
EXECUTIVE OFFICES","EXECUTIVE, LEGISLATIVE, AND GENERAL GOVERNMENT, EXCEPT FINANCE",PUBLIC ADMINISTRATION,PUBLIC ADMINISTRATION,31,0.001,test,None.,1,1,S,EXECUTIVE OFFICES (9111)
9121,LEGISLATIVE BODIES,LEGISLATIVE BODIES,"EXECUTIVE, LEGISLATIVE, AND GENERAL GOVERNMENT, EXCEPT FINANCE",PUBLIC ADMINISTRATION,PUBLIC ADMINISTRATION,31,0.001,test,None.,1,1,S,LEGISLATIVE BODIES (9121)
9131,EXECUTIVE AND LEGISLATIVE COMBINED,EXECUTIVE AND LEGISLATIVE OFFICES COMBINED,"EXECUTIVE, LEGISLATIVE, AND GENERAL GOVERNMENT, EXCEPT FINANCE",PUBLIC ADMINISTRATION,PUBLIC ADMINISTRATION,31,0.001,test,None.,1,1,S,EXECUTIVE AND LEGISLATIVE COMBINED (9131)
