Effective_Dt,SIC,Sector_Desc,Sector,Comment,Message,freqband5,f5Adj,InternationalIndustry,SICClass,dup,N_SIC,NAICS,NAICS Title,MMPEPL_COBMap,EPL_COBFactor,MMP - High Risk Segments
44621,7251,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,SHOE REPAIR AND SHOESHINE PARLORS,1,7251,811430,Footwear and Leather Goods Repair,"Class not in Table A, B, C, or D",1,No
44621,7261,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,FUNERAL SERVICE AND CREMATORIES,1,7261,812210,Funeral Homes and Funeral Services,"Class not in Table A, B, C, or D",1,No
44621,7291,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,TAX RETURN PREPARATION SERVICES,1,7291,541213,Tax Preparation Services,"Class not in Table A, B, C, or D",1,Yes
44621,7299,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,"MISCELLANEOUS PERSONAL SERVICES, N.E.C.",1,7299,532281,Formal Wear and Costume Rental,Table C,2,No
44621,7310,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7310,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7311,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,ADVERTISING AGENCIES,1,7311,541810,Advertising Agencies,"Class not in Table A, B, C, or D",1,No
44621,7312,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,OUTDOOR ADVERTISING SERVICES,1,7312,541850,Outdoor Advertising,"Class not in Table A, B, C, or D",1,No
44621,7313,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Media,"RADIO, TV, PUBLISHER REPRESENTATIVES",1,7313,541840,Media Representatives,"Class not in Table A, B, C, or D",1,No
44621,7319,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Media,"ADVERTISING, N.E.C.",1,7319,481219,Other Nonscheduled Air Transportation,"Class not in Table A, B, C, or D",1,No
44621,7320,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7320,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7322,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,ADJUSTMENT & COLLECTION SERVICES,1,7322,561440,Collection Agencies,"Class not in Table A, B, C, or D",1,Yes
44621,7323,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,CREDIT REPORTING SERVICES,1,7323,561450,Credit Bureaus,Table C,2,Yes
44621,7330,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7330,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7331,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Media,DIRECT MAIL ADVERTISING SERVICES,1,7331,511140,Directory and Mailing List Publishers,"Class not in Table A, B, C, or D",1,No
44621,7334,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,PHOTOCOPYING & DUPLICATING SERVICES,1,7334,323111,Commercial Printing (except Screen and Books),"Class not in Table A, B, C, or D",1,No
44621,7335,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,COMMERCIAL PHOTOGRAPHY,1,7335,481219,Other Nonscheduled Air Transportation,"Class not in Table A, B, C, or D",1,No
44621,7336,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,COMMERCIAL ART AND GRAPHIC DESIGN,1,7336,541430,Graphic Design Services,"Class not in Table A, B, C, or D",1,No
44621,7338,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,SECRETARIAL & COURT REPORTING,1,7338,561410,Document Preparation Services,"Class not in Table A, B, C, or D",1,No
44621,7340,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7340,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7342,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,DISINFECTING & PEST CONTROL SERVICES,1,7342,561710,Exterminating and Pest Control Services,"Class not in Table A, B, C, or D",1,No
44621,7349,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,"BUILDING MAINTENANCE SERVICES, N.E.C.",1,7349,561720,Janitorial Services,"Class not in Table A, B, C, or D",1,No
44621,7350,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7350,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7352,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Health Care Equipment & Supplies,MEDICAL EQUIPMENT RENTAL,1,7352,532283,Home Health Equipment Rental,"Class not in Table A, B, C, or D",1,No
44621,7353,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Construction & Engineering,HEAVY CONSTRUCTION EQUIPMENT RENTAL,1,7353,238910,Site Preparation Contractors,Table A,1.25,No
44621,7359,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,"EQUIPMENT RENTAL & LEASING, N.E.C.",1,7359,532210,Consumer Electronics and Appliances Rental,Table C,2,No
44621,7361,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,EMPLOYMENT AGENCIES,1,7361,541612,Human Resources Consulting Services,"Class not in Table A, B, C, or D",1,No
44621,7363,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Professional Services,HELP SUPPLY SERVICES,1,7363,561320,Temporary Help Services,"Class not in Table A, B, C, or D",1,No
44621,7380,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7380,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7381,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,DETECTIVE & ARMORED CAR SERVICES,1,7381,561611,Investigation Services,"Class not in Table A, B, C, or D",1,Yes
44621,7382,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,SECURITY SYSTEMS SERVICES,1,7382,561621,Security Systems Services (except Locksmiths),"Class not in Table A, B, C, or D",1,No
44621,7383,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Media,NEWS SYNDICATES,1,7383,519110,News Syndicates,Table C,2,No
44621,7384,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,PHOTOFINISHING LABORATORIES,1,7384,812921,Photofinishing Laboratories (except One-Hour),"Class not in Table A, B, C, or D",1,No
44621,7385,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Commercial Services & Supplies,TELEPHONE INTERCONNECT SYSTEMS,1,7385,238290,Other Building Equipment Contractors,Table A,1.25,No
44621,7500,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7500,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7510,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Hotels Restaurants & Leisure,HOTELS AND MOTELS,1,7510,721110,Hotels (except Casino Hotels) and Motels,Table A,1.25,No
44621,7513,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,"TRUCK RENTAL AND LEASING, NO DRIVERS",1,7513,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",Table B,1.5,No
44621,7514,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,PASSENGER CAR RENTAL,1,7514,532111,Passenger Car Rental,Table B,1.5,No
44621,7515,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,PASSENGER CAR LEASING,1,7515,532112,Passenger Car Leasing,Table B,1.5,No
44621,7519,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,UTILITY TRAILER RENTAL,1,7519,532120,"Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",Table B,1.5,No
44621,7521,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,AUTOMOBILE PARKING,1,7521,812930,Parking Lots and Garages,"Class not in Table A, B, C, or D",1,No
44621,7532,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,TOP & BODY REPAIR & PAINT SHOPS,1,7532,811121,"Automotive Body, Paint, and Interior Repair and Maintenance","Class not in Table A, B, C, or D",1,No
44621,7533,RETAIL SERVICES,37,,"- Consider a 36% decrease for companies outside of the following sub-sectors: Movies and Entertainment, Casino, Human resource and Employment services",0,0.026,Automobiles,AUTO EXHAUST SYSTEM REPAIR SHOPS,1,7533,811112,Automotive Exhaust System Repair,"Class not in Table A, B, C, or D",1,No
